time	SF_x	SF_y	SF_z	MV_x	MV_y	MV_z	MP_x	MP_y	MP_z
1658	-0.500303	0.203407	7.388799	-16.469	0.644	-7.512	-0.353237	-0.073924	0.03399
1659	-0.466991	0.280157	7.698276	-15.218	0.595	-6.762	-0.368455	-0.073329	0.027228
1660	-0.445447	0.360698	8.04856	-17.249	1.439	-7.472	-0.385704	-0.07189	0.019756
1661	-0.446694	0.424695	8.332333	-13.955	2.059	-5.902	-0.399659	-0.069831	0.013854
1662	-0.445589	0.487361	8.63047	-14.678	2.063	-6.053	-0.414337	-0.067768	0.007801
1663	-0.42159	0.531865	8.84906	-10.75	0.398	-4.319	-0.425087	-0.06737	0.003482
1664	-0.39704	0.546524	9.076666	-11.2	0.415	-3.037	-0.436287	-0.066955	0.000445
1665	-0.370105	0.50642	9.322102	-12.071	0.447	-0.562	-0.448358	-0.066508	-0.000117
1666	-0.34842	0.417405	9.533325	-10.364	0.384	2.177	-0.458722	-0.066124	0.00206
1667	-0.322809	0.302633	9.767035	-11.493	0.425	3.113	-0.470215	-0.065699	0.005173
1668	-0.297881	0.178222	10.013463	-12.079	0.447	3.57	-0.482294	-0.065252	0.008743
1669	-0.264726	-0.00897	10.316582	-14.905	0.552	5.867	-0.497199	-0.0647	0.01461
1670	-0.25843	-0.141959	10.669643	-17.31	2.066	2.955	-0.514509	-0.062634	0.017565
1671	-0.226504	-0.102509	11.094222	-20.876	1.46	-6.139	-0.535385	-0.061174	0.011426
1672	-0.179111	-0.042637	11.525654	-21.232	0.759	-7.284	-0.556617	-0.060415	0.004142
1673	-0.147252	0.011603	11.94479	-20.609	1.425	-6.792	-0.577226	-0.05899	-0.00265
1674	-0.102365	0.05665	12.351651	-20.023	0.708	-6.326	-0.597249	-0.058282	-0.008976
1675	-0.064894	0.091448	12.689784	-16.627	0.588	-5.056	-0.613876	-0.057694	-0.014032
1676	-0.032374	0.117642	12.986247	-14.588	0.516	-4.29	-0.628464	-0.057178	-0.018322
1677	0.014722	0.152018	13.411338	-20.903	0.74	-5.912	-0.649367	-0.056438	-0.024234
1678	0.050447	0.17328	13.738027	-16.073	0.568	-4.359	-0.66544	-0.05587	-0.028593
1679	0.077265	0.187746	13.980156	-11.906	0.422	-3.125	-0.677346	-0.055448	-0.031718
1680	0.110067	0.202373	14.279761	-14.737	0.521	-3.746	-0.692083	-0.054927	-0.035464
1681	0.140153	0.213843	14.551468	-13.361	0.473	-3.28	-0.705444	-0.054454	-0.038744
1682	0.168293	0.222029	14.809282	-12.681	0.448	-3.012	-0.718125	-0.054006	-0.041756
1683	0.178964	0.227849	15.02407	-10.562	0.998	-2.439	-0.728687	-0.053008	-0.044195
1684	0.189725	0.232069	15.23915	-10.577	0.99	-2.375	-0.739264	-0.052018	-0.04657
1685	0.192713	0.235529	15.497327	-12.695	1.667	-2.763	-0.751959	-0.050351	-0.049333
1686	0.21038	0.236422	15.655828	-7.794	0.263	-1.643	-0.759753	-0.050088	-0.050976
1687	0.231454	0.236609	15.843337	-9.221	0.311	-1.896	-0.768974	-0.049777	-0.052872
1688	0.237963	0.235806	16.016201	-8.5	0.891	-1.707	-0.777474	-0.048886	-0.054579
1689	0.25142	0.233435	16.247081	-11.353	0.978	-2.211	-0.788827	-0.047908	-0.05679
1690	0.27342	0.239367	16.553748	-15.08	1.089	-3.378	-0.803907	-0.046819	-0.060168
1691	0.264956	0.256036	16.805238	-12.366	2.166	-3.325	-0.816273	-0.044653	-0.063493
1692	0.257109	0.259	17.054034	-12.236	2.131	-2.644	-0.828509	-0.042522	-0.066137
1693	0.230486	0.25789	17.346221	-14.368	3.316	-2.888	-0.842877	-0.039206	-0.069025
1694	0.193494	0.260354	17.537064	-9.382	3.127	-2.008	-0.852259	-0.036079	-0.071033
1695	0.168367	0.249679	17.725293	-9.256	2.516	-1.386	-0.861515	-0.033563	-0.072419
1696	0.146027	0.237697	17.928459	-9.985	2.502	-1.438	-0.8715	-0.031061	-0.073857
1697	0.134088	0.224724	18.117411	-9.291	1.894	-1.283	-0.880791	-0.029167	-0.07514
1698	0.137988	0.208832	18.336114	-10.749	1.343	-1.42	-0.89154	-0.027824	-0.07656
1699	0.119119	0.191125	18.554468	-10.737	2.429	-1.354	-0.902277	-0.025395	-0.077914
1700	0.088074	0.181947	18.67078	-5.713	2.308	-0.695	-0.90799	-0.023087	-0.078609
1701	0.032176	0.172987	18.772123	-4.984	3.372	-0.593	-0.912974	-0.019715	-0.079202
1702	-0.024235	0.16617	18.859137	-4.273	3.339	-0.496	-0.917247	-0.016376	-0.079698
1703	-0.09453	0.159411	18.931494	-3.558	3.855	-0.406	-0.920805	-0.012521	-0.080104
1704	-0.176551	0.155256	18.989478	-2.847	4.373	-0.32	-0.923652	-0.008148	-0.080424
1705	-0.297834	0.152488	19.018296	-1.417	5.978	-0.157	-0.925069	-0.00217	-0.080581
1706	-0.394113	0.151385	19.047712	-1.441	4.88	-0.157	-0.92651	0.00271	-0.080738
1707	-0.496601	0.143954	19.121414	-3.624	5.398	-0.387	-0.930134	0.008108	-0.081125
1708	-0.603567	0.142563	19.151733	-1.486	5.391	-0.153	-0.93162	0.013499	-0.081278
1709	-0.716748	0.142277	19.153088	-0.066	5.399	0	-0.931686	0.018898	-0.081278
1710	-0.797851	0.167426	19.131481	1.062	3.798	-0.919	-0.930624	0.022696	-0.082197
1711	-0.884745	0.215423	19.087333	2.171	3.828	-1.843	-0.928453	0.026524	-0.08404
1712	-0.942204	0.289072	19.005006	4.031	2.253	-2.694	-0.924422	0.028777	-0.086734
1713	-0.9707	0.382724	18.837659	8.229	0.18	-2.779	-0.916193	0.028957	-0.089513
1714	-1.018354	0.552652	18.543331	14.432	0.314	-5.256	-0.901761	0.029271	-0.094769
1715	-1.065172	0.734562	18.268599	13.51	0.295	-5.901	-0.888251	0.029566	-0.10067
1716	-1.112496	0.892961	17.972058	14.528	0.316	-4.723	-0.873723	0.029882	-0.105393
1717	-1.160749	0.996259	17.689195	13.91	0.304	-2.074	-0.859813	0.030186	-0.107467
1718	-1.218172	1.113435	17.33638	17.314	0.377	-2.123	-0.842499	0.030563	-0.10959
1719	-1.27132	1.216289	17.025116	15.307	0.334	-1.766	-0.827192	0.030897	-0.111356
1720	-1.324733	1.352061	16.69479	16.204	0.353	-3.245	-0.810988	0.03125	-0.114601
1721	-1.377852	1.49973	16.384023	15.284	0.333	-3.903	-0.795704	0.031583	-0.118504
1722	-1.436119	1.67023	16.021721	17.763	0.387	-4.625	-0.777941	0.03197	-0.123129
1723	-1.503997	1.868719	15.625138	19.506	0.425	-5.455	-0.758435	0.032395	-0.128584
1724	-1.574241	2.027578	15.188335	21.418	0.467	-3.339	-0.737017	0.032862	-0.131923
1725	-0.504544	0.554989	14.637934	27.074	0.59	0.18	-0.709943	0.033452	-0.131743
1726	-3.133687	3.560214	14.426386	23.819	0.52	3.426	-0.686124	0.033972	-0.128317
1727	-0.58014	-2.114021	1.790723	28.184	0.614	2.85	-0.65794	0.034586	-0.125467
1728	0	0	0	28.164	-2.708	5.69	-0.629776	0.031878	-0.119777
1729	0	0	0	15.138	-3.054	-20.095	-0.614638	0.028824	-0.139872
1730	0	0	0	-31.646	2.071	-22.281	-0.646284	0.030895	-0.162153
1731	0	0	0	-20.326	4.151	-9.444	-0.66661	0.035046	-0.171597
1732	0	0	0	-4.811	11.546	-8.111	-0.671421	0.046592	-0.179708
1733	0	0	0	-0.094	18.132	-8.992	-0.671515	0.064724	-0.1887
1734	0	0	0	3.944	19.661	-10.07	-0.667571	0.084385	-0.19877
1735	0	0	0	6.931	11.48	-7.814	-0.66064	0.095865	-0.206584
1736	0	0	0	10.206	6.541	-6.707	-0.650434	0.102406	-0.213291
1737	0	0	0	15.456	2.987	-1.494	-0.634978	0.105393	-0.214785
1738	0	0	0	17.902	1.172	-0.344	-0.617076	0.106565	-0.215129
1739	0	0	0	16.64	0.41	2.035	-0.600436	0.106975	-0.213094
1740	0	0	0	19.651	0.592	3.457	-0.580785	0.107567	-0.209637
1741	0	0	0	20.61	-0.754	4.515	-0.560175	0.106813	-0.205122
1742	0	0	0	19.853	-0.852	4.589	-0.540322	0.105961	-0.200533
1743	0	0	0	24.168	-1.351	8.522	-0.516154	0.10461	-0.192011
1744	0	0	0	23.409	-2.198	8.722	-0.492745	0.102412	-0.183289
1745	0	0	0	21.659	-1.661	12.64	-0.471086	0.100751	-0.170649
1746	0	0	0	23.849	-1.611	17.121	-0.447237	0.09914	-0.153528
1747	0	0	0	24.678	-2.396	16.608	-0.422559	0.096744	-0.13692
1748	0	0	0	32.181	-2.879	20.529	-0.390378	0.093865	-0.116391
1749	0	0	0	33.554	-3.748	20.623	-0.356824	0.090117	-0.095768
1750	0	0	0	36.24	-4.613	21.318	-0.320584	0.085504	-0.07445
1751	0	0	0	37.439	-7.225	20.785	-0.283145	0.078279	-0.053665
1752	0	0	0	34.808	-7.653	16.278	-0.248337	0.070626	-0.037387
1753	0	0	0	38.271	-10.371	18.119	-0.210066	0.060255	-0.019268
1754	0	0	0	33.943	-11.763	17.001	-0.176123	0.048492	-0.002267
1755	0	0	0	29.432	-11.393	13.919	-0.146691	0.037099	0.011652
1756	0	0	0	31.647	-14.33	15.85	-0.115044	0.022769	0.027502
1757	0	0	0	31.725	-14.77	15.928	-0.083319	0.007999	0.04343
1758	0	0	0	29.532	-13.404	16.26	-0.053787	-0.005405	0.05969
1759	0	0	0	28.516	-12.848	16.398	-0.025271	-0.018253	0.076088
1760	0	0	0	25.208	-12.207	15.798	-0.000063	-0.03046	0.091886
1761	0	0	0	24.816	-10.605	15.285	0.024753	-0.041065	0.107171
1762	0	0	0	21.115	-10.746	15.011	0.045868	-0.051811	0.122182
1763	0	0	0	19.025	-8.033	12.15	0.064893	-0.059844	0.134332
1764	0	0	0	14.748	-8.99	9.331	0.079641	-0.068834	0.143663
1765	0	0	0	12.209	-8.056	5.801	0.09185	-0.07689	0.149464
1766	0	0	0	7.049	-8.915	3.81	0.098899	-0.085805	0.153274
1767	0	0	0	5.289	-6.964	1.548	0.104188	-0.092769	0.154822
1768	0	0	0	3.153	-4	0.742	0.107341	-0.096769	0.155564
1769	0	0	0	1.491	-3.939	0.372	0.108832	-0.100708	0.155936
1770	0	0	0	0.488	-1.96	0.444	0.10932	-0.102668	0.15638
1771	0	0	0	1.672	-1.044	1.335	0.110992	-0.103712	0.157715
1772	0	0	0	4.519	-1.171	3.569	0.115511	-0.104883	0.161284
1773	0	0	0	7.302	-2.276	5.831	0.122813	-0.107159	0.167115
1774	0	0	0	10.044	-3.393	8.139	0.132857	-0.110552	0.175254
1775	0	0	0	12.173	-4.506	10.049	0.14503	-0.115058	0.185303
1776	0	0	0	12.534	-5.554	9.643	0.157564	-0.120612	0.194946
1777	0	0	0	10.266	-5.489	8.863	0.16783	-0.126101	0.203809
1778	0	0	0	7.991	-5.408	7.054	0.175821	-0.131509	0.210863
1779	0	0	0	3.014	-5.162	2.835	0.178835	-0.136671	0.213698
1780	0	0	0	0.434	-2.024	0.474	0.179269	-0.138695	0.214172
1781	0	0	0	-1.699	-2.901	1.548	0.17757	-0.141596	0.21572
1782	0	0	0	-3.214	-1.808	2.104	0.174356	-0.143404	0.217824
1783	0	0	0	-4.219	-0.747	2.139	0.170137	-0.144151	0.219963
1784	0	0	0	-5.422	-1.665	0.204	0.164715	-0.145816	0.220167
1785	0	0	0	-4.895	-0.696	-1.29	0.15982	-0.146512	0.218877
1786	0	0	0	-7.647	-1.512	-1.667	0.152173	-0.148024	0.21721
1787	0	0	0	-12.062	-1.224	-4.404	0.140111	-0.149248	0.212806
1788	0	0	0	-16.587	-0.918	-8.034	0.123524	-0.150166	0.204772
1789	0	0	0	-19.963	1.266	-10.63	0.103561	-0.1489	0.194142
1790	0	0	0	-22.418	1.422	-12.209	0.081143	-0.147478	0.181933
1791	0	0	0	-18.08	1.146	-9.39	0.063063	-0.146332	0.172543
1792	0	0	0	-15.952	1.012	-8.432	0.047111	-0.14532	0.164111
1793	0	0	0	-10.163	-0.298	-2.154	0.036948	-0.145618	0.161957
1794	0	0	0	-4.183	0.267	4.014	0.032765	-0.145351	0.165971
1795	0	0	0	-3.612	1.169	3.501	0.029153	-0.144182	0.169472
1796	0	0	0	-4.208	0.267	3.988	0.024945	-0.143915	0.17346
1797	0	0	0	-4.334	-0.66	3.049	0.020611	-0.144575	0.176509
1798	0	0	0	-6.509	0.415	3.17	0.014102	-0.14416	0.179679
1799	0	0	0	-4.934	0.315	1.676	0.009168	-0.143845	0.181355
1800	-0.012145	-0.061838	0.191559	-8.344	0.533	0.946	0.000824	-0.143312	0.182301
1801	-0.018307	-0.089008	0.412242	-10.71	0.683	-0.753	-0.009886	-0.142629	0.181548
1802	-0.028196	-0.096727	0.634933	-10.796	0.689	-1.647	-0.020682	-0.14194	0.179901
1803	-0.032262	-0.094247	0.846844	-10.293	0.657	-2.109	-0.030975	-0.141283	0.177792
1804	-0.038005	-0.141999	0.997565	-7.311	0.467	0.897	-0.038286	-0.140816	0.178689
1805	-0.048499	-0.232151	1.099204	-4.905	0.313	3.457	-0.043191	-0.140503	0.182146
1806	-0.052929	-0.342382	1.199607	-4.868	0.31	4.34	-0.048059	-0.140193	0.186486
1807	-0.063641	-0.382404	1.292633	-4.487	0.287	1.156	-0.052546	-0.139906	0.187642
1808	-0.069512	-0.374158	1.411882	-5.779	0.369	-1.463	-0.058325	-0.139537	0.186179
1809	-0.068179	-0.288176	1.618638	-10.061	0.642	-6.111	-0.068386	-0.138895	0.180068
1810	-0.080129	-0.145599	1.902323	-13.755	0.878	-9.364	-0.082141	-0.138017	0.170704
1811	-0.070276	-0.053803	2.135212	-11.37	0.725	-6.76	-0.093511	-0.137292	0.163944
1812	-0.07433	-0.012296	2.258377	-5.976	0.382	-3.11	-0.099487	-0.13691	0.160834
1813	-0.072798	-0.019211	2.281846	-1.149	0.073	0.081	-0.100636	-0.136837	0.160915
1814	-0.091704	-0.031207	2.291904	-0.488	0.916	0.479	-0.101124	-0.135921	0.161394
1815	-0.092489	-0.030681	2.292032	0	0	0	-0.101124	-0.135921	0.161394
1816	-0.074343	-0.02497	2.305647	-0.661	-0.843	-0.398	-0.101785	-0.136764	0.160996
1817	-0.076314	-0.014553	2.40275	-4.72	0.302	-1.422	-0.106505	-0.136462	0.159574
1818	-0.099085	0.032103	2.537794	-6.553	1.298	-3.467	-0.113058	-0.135164	0.156107
1819	-0.098792	0.047676	2.647666	-5.345	0.339	-1.792	-0.118403	-0.134825	0.154315
1820	-0.102054	0.045725	2.756658	-5.29	0.335	-0.913	-0.123693	-0.13449	0.153402
1821	-0.104717	0.055681	2.85452	-4.751	0.302	-1.383	-0.128444	-0.134188	0.152019
1822	-0.106594	0.084207	2.917433	-3.054	0.193	-1.94	-0.131498	-0.133995	0.150079
1823	-0.105133	0.100529	2.954988	-1.834	0.116	-1.161	-0.133332	-0.133879	0.148918
1824	-0.10615	0.081833	2.990104	-1.704	0.109	0.566	-0.135036	-0.13377	0.149484
1825	-0.109634	0.074917	3.05061	-2.93	0.185	-0.207	-0.137966	-0.133585	0.149277
1826	-0.129992	0.073353	3.122509	-3.489	1.09	-0.59	-0.141455	-0.132495	0.148687
1827	-0.132661	0.077424	3.208317	-4.162	0.262	-0.97	-0.145617	-0.132233	0.147717
1828	-0.152929	0.075684	3.280379	-3.497	1.085	-0.583	-0.149114	-0.131148	0.147134
1829	-0.172741	0.097443	3.366603	-4.183	1.126	-1.815	-0.153297	-0.130022	0.145319
1830	-0.195015	0.146089	3.516432	-7.272	1.312	-3.7	-0.160569	-0.12871	0.141619
1831	-0.213179	0.186495	3.690398	-8.459	1.379	-3.571	-0.169028	-0.127331	0.138048
1832	-0.235638	0.226828	3.865155	-8.483	1.374	-3.536	-0.177511	-0.125957	0.134512
1833	-0.256453	0.241927	4.062945	-9.606	1.434	-2.557	-0.187117	-0.124523	0.131955
1834	-0.295589	0.235808	4.208909	-7.085	2.121	-1.058	-0.194202	-0.122402	0.130897
1835	-0.337558	0.224119	4.379837	-8.276	2.18	-0.94	-0.202478	-0.120222	0.129957
1836	-0.394425	0.210627	4.549759	-8.248	3.003	-0.925	-0.210726	-0.117219	0.129032
1837	-0.417737	0.214821	4.723925	-8.437	1.322	-1.738	-0.219163	-0.115897	0.127294
1838	-0.422211	0.226929	4.92506	-9.761	0.558	-2.429	-0.228924	-0.115339	0.124865
1839	-0.442079	0.323983	5.271693	-16.849	1.789	-7.903	-0.245773	-0.11355	0.116962
1840	-0.465787	0.438253	5.584698	-15.192	1.681	-8.33	-0.260965	-0.111869	0.108632
1841	-0.48008	0.513369	5.895046	-15.104	1.664	-6.572	-0.276069	-0.110205	0.10206
1842	-0.50261	0.505976	6.198725	-14.742	1.631	-2.457	-0.290811	-0.108574	0.099603
1843	-0.56248	0.473286	6.422631	-10.84	3.007	-0.412	-0.301651	-0.105567	0.099191
1844	-0.615781	0.437032	6.595195	-8.377	2.848	0.133	-0.310028	-0.102719	0.099324
1845	-0.642261	0.386639	6.768874	-8.393	1.24	0.928	-0.318421	-0.101479	0.100252
1846	-0.66307	0.326823	7.018613	-12.12	1.428	0.547	-0.330541	-0.100051	0.100799
1847	-0.689684	0.303815	7.23475	-10.462	1.332	-0.807	-0.341003	-0.098719	0.099992
1848	-0.7087	0.28981	7.387381	-7.408	1.166	-0.738	-0.348411	-0.097553	0.099254
1849	-0.715491	0.248663	7.551292	-7.938	0.408	0.501	-0.356349	-0.097145	0.099755
1850	-0.718759	0.21445	7.741995	-9.254	0.476	-0.125	-0.365603	-0.096669	0.09963
1851	-0.724001	0.219243	7.911561	-8.223	0.423	-1.778	-0.373826	-0.096246	0.097852
1852	-0.727729	0.26616	8.125373	-10.376	0.534	-4.2	-0.384202	-0.095712	0.093652
1853	-0.74198	0.358516	8.461988	-16.372	1.603	-7.619	-0.400574	-0.094109	0.086033
1854	-0.795089	0.453298	8.812994	-17.035	3.129	-7.746	-0.417609	-0.09098	0.078287
1855	-0.885444	0.543408	9.163063	-17.013	5.323	-7.564	-0.434622	-0.085657	0.070723
1856	-0.998052	0.630318	9.514876	-17.075	5.98	-7.38	-0.451697	-0.079677	0.063343
1857	-1.101741	0.710649	9.854754	-16.501	5.856	-6.924	-0.468198	-0.073821	0.056419
1858	-1.179346	0.774384	10.142265	-13.955	4.209	-5.683	-0.482153	-0.069612	0.050736
1859	-1.236023	0.835213	10.431346	-14.039	3.435	-5.563	-0.496192	-0.066177	0.045173
1860	-1.251176	0.874072	10.625708	-9.433	1.073	-3.641	-0.505625	-0.065104	0.041532
1861	-1.248309	0.912899	10.834651	-10.159	0.381	-3.84	-0.515784	-0.064723	0.037692
1862	-1.248291	0.946557	11.016438	-8.824	0.33	-3.279	-0.524608	-0.064393	0.034413
1863	-1.259956	1.002076	11.337971	-15.626	1.287	-5.686	-0.540234	-0.063106	0.028727
1864	-1.288908	1.055908	11.660487	-15.655	1.97	-5.538	-0.555889	-0.061136	0.023189
1865	-1.32876	1.106878	11.900983	-11.687	2.495	-4.684	-0.567576	-0.058641	0.018505
1866	-1.385534	1.144874	12.153665	-12.265	3.17	-4.141	-0.579841	-0.055471	0.014364
1867	-1.454338	1.185718	12.338263	-8.956	3.706	-3.61	-0.588797	-0.051765	0.010754
1868	-1.495863	1.208878	12.507399	-8.21	2.291	-2.663	-0.597007	-0.049474	0.008091
1869	-1.535871	1.236917	12.719641	-10.3	2.331	-3.272	-0.607307	-0.047143	0.004819
1870	-1.561487	1.268056	12.975495	-12.419	1.695	-3.843	-0.619726	-0.045448	0.000976
1871	-1.586723	1.290676	13.174683	-9.671	1.6	-2.925	-0.629397	-0.043848	-0.001949
1872	-1.61185	1.315243	13.402957	-11.081	1.621	-3.276	-0.640478	-0.042227	-0.005225
1873	-1.634863	1.348597	13.746495	-16.679	1.746	-4.777	-0.657157	-0.040481	-0.010002
1874	-1.685679	1.385853	14.021158	-13.332	2.93	-4.308	-0.670489	-0.037551	-0.01431
1875	-1.735208	1.409328	14.308347	-13.936	2.901	-3.742	-0.684425	-0.03465	-0.018052
1876	-1.797541	1.428859	14.58144	-13.256	3.476	-3.449	-0.697681	-0.031174	-0.021501
1877	-1.847195	1.445474	14.826755	-11.895	2.766	-2.998	-0.709576	-0.028408	-0.024499
1878	-1.908425	1.445942	15.054786	-11.068	3.339	-2.125	-0.720644	-0.025069	-0.026624
1879	-1.957711	1.458786	15.28668	-11.238	2.673	-2.678	-0.731882	-0.022396	-0.029302
1880	-1.992191	1.466854	15.475179	-9.15	1.991	-2.121	-0.741032	-0.020405	-0.031423
1881	-2.040478	1.474805	15.66404	-9.155	2.583	-2.073	-0.750187	-0.017822	-0.033496
1882	-2.073929	1.480729	15.853117	-9.178	1.942	-2.024	-0.759365	-0.01588	-0.03552
1883	-2.096738	1.485103	15.998941	-7.07	1.291	-1.523	-0.766435	-0.014589	-0.037043
1884	-2.10569	1.487982	16.130261	-6.374	0.668	-1.347	-0.772809	-0.013921	-0.03839
1885	-2.115588	1.490364	16.261734	-6.379	0.663	-1.323	-0.779188	-0.013258	-0.039713
1886	-2.111288	1.49237	16.408008	-7.099	0.065	-1.443	-0.786287	-0.013193	-0.041156
1887	-2.107802	1.493377	16.569008	-7.817	0.07	-1.554	-0.794104	-0.013123	-0.04271
1888	-2.114667	1.494154	16.759404	-9.241	0.677	-1.791	-0.803345	-0.012446	-0.044501
1889	-2.13075	1.504164	17.114441	-17.231	1.32	-3.758	-0.820576	-0.011126	-0.048259
1890	-2.145675	1.557552	17.423451	-14.998	1.276	-5.389	-0.835574	-0.00985	-0.053648
1891	-2.170604	1.59544	17.700245	-13.451	1.816	-4.415	-0.849025	-0.008034	-0.058063
1892	-2.211003	1.610722	17.927394	-11.025	2.34	-2.821	-0.86005	-0.005694	-0.060884
1893	-2.241138	1.614921	18.122439	-9.459	1.736	-1.967	-0.869509	-0.003958	-0.062851
1894	-2.24823	1.608971	18.255341	-6.451	0.581	-0.941	-0.87596	-0.003377	-0.063792
1895	-2.257688	1.603514	18.373665	-5.737	0.575	-0.817	-0.881697	-0.002802	-0.064609
1896	-2.254469	1.598958	18.46237	-4.305	0.009	-0.6	-0.886002	-0.002793	-0.065209
1897	-2.252594	1.594076	18.551136	-4.307	0.008	-0.59	-0.890309	-0.002785	-0.065799
1898	-2.248306	1.587346	18.669495	-5.745	0.012	-0.77	-0.896054	-0.002773	-0.066569
1899	-2.246296	1.581024	18.773146	-5.028	0.011	-0.658	-0.901082	-0.002762	-0.067227
1900	-2.253569	1.573541	18.891578	-5.748	0.562	-0.735	-0.90683	-0.0022	-0.067962
1901	-2.250477	1.576389	19.013298	-5.906	0.009	-1.26	-0.912736	-0.002191	-0.069222
1902	-2.259674	1.583039	19.07574	-3.031	0.552	-0.892	-0.915767	-0.001639	-0.070114
1903	-2.258752	1.580929	19.105388	-1.439	0.001	-0.172	-0.917206	-0.001638	-0.070286
1904	-2.258752	1.580929	19.105388	0	0	0	-0.917206	-0.001638	-0.070286
1905	-2.258752	1.580929	19.105388	0	0	0	-0.917206	-0.001638	-0.070286
1906	-2.258752	1.580929	19.105388	0	0	0	-0.917206	-0.001638	-0.070286
1907	-2.258752	1.580929	19.105388	0	0	0	-0.917206	-0.001638	-0.070286
1908	-2.258205	1.579864	19.12021	-0.719	0.001	-0.086	-0.917925	-0.001637	-0.070372
1909	-2.258331	1.57986	19.120214	0	0	0	-0.917925	-0.001637	-0.070372
1910	-2.258877	1.580925	19.105392	0.719	-0.001	0.086	-0.917206	-0.001638	-0.070286
1911	-2.258433	1.592572	19.093694	0.565	0	-0.456	-0.916641	-0.001638	-0.070742
1912	-2.262028	1.621454	18.996343	4.725	-0.006	-0.478	-0.911916	-0.001644	-0.07122
1913	-2.26266	1.652513	18.854286	6.88	-0.009	-0.204	-0.905036	-0.001653	-0.071424
1914	-2.269578	1.686604	18.668184	9.033	-0.011	0.092	-0.896003	-0.001664	-0.071332
1915	-2.273872	1.725149	18.378295	14.053	-0.017	0.807	-0.88195	-0.001681	-0.070525
1916	-2.287499	1.765564	18.015191	17.625	-0.022	1.423	-0.864325	-0.001703	-0.069102
1917	-2.295721	1.805379	17.563717	21.895	-0.027	2.252	-0.84243	-0.00173	-0.06685
1918	-2.311924	1.874582	17.137607	20.683	-0.025	0.633	-0.821747	-0.001755	-0.066217
1919	-2.313062	1.961622	16.74709	18.915	-0.024	-0.623	-0.802832	-0.001779	-0.06684
1920	-2.3357	2.035718	16.164296	28.29	-0.035	1.847	-0.774542	-0.001814	-0.064993
1921	-2.341351	2.032237	15.753986	19.898	-0.024	3.95	-0.754644	-0.001838	-0.061043
1922	-2.362444	2.044717	15.219944	25.924	-0.032	4.332	-0.72872	-0.00187	-0.056711
1923	-2.372971	2.041822	14.771602	21.759	-0.027	4.324	-0.706961	-0.001897	-0.052387
1924	-2.379216	2.016859	14.278135	23.955	-0.672	5.739	-0.683006	-0.002569	-0.046648
1925	-2.381587	1.985332	13.7721	24.573	-0.692	6.253	-0.658433	-0.003261	-0.040395
1926	-2.391491	1.935105	13.167138	29.367	-0.725	7.966	-0.629066	-0.003986	-0.032429
1927	-2.396289	1.871182	12.634304	25.889	-0.739	8.102	-0.603177	-0.004725	-0.024327
1928	-1.620726	0.681604	12.037689	28.961	-0.083	8.238	-0.574216	-0.004808	-0.016089
1929	-2.813667	4.183519	11.574472	28.247	-1.479	9.173	-0.545969	-0.006287	-0.006916
1930	-2.738099	3.971077	11.088192	23.362	-0.086	4.692	-0.522607	-0.006373	-0.002224
1931	-1.844332	1.593035	10.497203	31.117	-2.999	9.807	-0.49149	-0.009372	0.007583
1932	-1.772524	1.278072	9.825808	32.082	-3.842	17.621	-0.459408	-0.013214	0.025204
1933	-1.747275	1.054588	9.123745	33.565	-1.744	13.594	-0.425843	-0.014958	0.038798
1934	-1.654543	0.821576	8.455628	31.923	-4.829	13.69	-0.39392	-0.019787	0.052488
1935	-1.560488	0.600686	7.809735	30.88	-4.974	13.242	-0.36304	-0.024761	0.06573
1936	-1.444348	0.334801	7.101289	33.849	-5.96	15.393	-0.329191	-0.030721	0.081123
1937	-1.27695	0.111785	6.484613	29.49	-8.473	13.308	-0.299701	-0.039194	0.094431
1938	-0.998099	-0.037965	5.796392	32.88	-13.682	9.752	-0.266821	-0.052876	0.104183
1939	-0.713998	-0.080612	5.216014	27.747	-13.949	4.482	-0.239074	-0.066825	0.108665
1940	-0.473277	-0.196476	4.645557	27.252	-11.789	7.663	-0.211822	-0.078614	0.116328
1941	-0.299353	-0.360447	4.048922	28.528	-8.745	10.373	-0.183294	-0.087359	0.126701
1942	-0.205621	-0.553014	3.365874	32.625	-4.833	11.686	-0.150669	-0.092192	0.138387
1943	-0.17002	-0.605095	2.759981	28.964	-2.15	5.004	-0.121705	-0.094342	0.143391
1944	-0.129472	-0.552046	2.118499	30.634	-2.248	-0.231	-0.091071	-0.09659	0.14316
1945	-0.11093	-0.472757	1.55588	26.876	-1.206	-1.665	-0.064195	-0.097796	0.141495
1946	-0.056355	-0.486751	1.087893	22.347	-2.817	2.311	-0.041848	-0.100613	0.143806
1947	-0.025208	-0.609073	0.673847	19.794	-1.82	7.604	-0.022054	-0.102433	0.15141
1948	0.002762	-0.136004	0.373268	14.343	-1.583	4.004	-0.007711	-0.104016	0.155414
